level,word,extra,translation
B2,ты́сяча,,thousand
B2,тюльпа́н,,tulip
B2,тюрьма́,р.п. мн.ч. тю́рем,prison
B2,тяжёлый,"(-ая, -ое, -ые); тяжело 1) тяжёлый бага́ж 2) тяжёлый труд 3) тяжёлый хара́ктер 4) тяжёлый слу́чай","hard, heavy, severe, bad; hardly, heavily 1) heavy luggage 2) hard work 3) bad temper 4) severe case"
B2,тяну́ть,нсв I — потяну́ть св I,"to pull, to draw"
B2,у,с р.п. 1) где? — Встре́тимся у магази́на. 2) у кого? — У меня́ есть э́та кни́га. 3) где? (у кого?) — Я был у до́ктора. 4) у кого? — Она́ учи́лась гото́вить у ма́мы. 5) у кого? — О конце́рте на́до узна́ть у Ива́на.,"to, at, by, from 1) Let’s meet by the store. 2) I have this book. 3) I was at doctor’s. 4) She learnt cooking from her mother. 5) We need to find out from Ivan about the concert."
B2,убега́ть,"нсв I — убежа́ть (убегу́, убежи́шь) св I",to run away
B2,убеди́тельный,"(-ая, -ое, -ые); убеди́тельно","convincing, pressing; convinsingly"
B2,убежда́ть,"нсв I — убеди́ть (1 л. ед.ч. не употр., убеди́шь) св II",to convince
B2,убежда́ться,нсв I — убеди́ться (1 л. ед.ч. не употр.) св II,to be convinced
B2,убеждён,"убеждена́, убеждены́ кр.ф.",convinced
B2,убива́ть,"нсв I — уби́ть (убью́, убьёшь) св I",to kill
B2,уби́йство,,"killing, murder"
B2,убира́ть,"нсв I — убра́ть (уберу́, уберёшь) св I",to take away
B2,убо́рка,р.п. мн.ч. убо́рок,"tidying up, gathering"
B2,убо́рщица,,cleaner (she)
B2,уважа́емый,"(-ая, -ое, -ые)","dear, honourable"
B2,уважа́ть,нсв I,"to respect, to esteem"
B2,уваже́ние,,respect
B2,увели́чивать,нсв I — увели́чить св I,"to increase, to enlarge"
B2,увели́чиваться,нсв I — увели́читься св II,"to increase, to grow"
B2,уве́ренность,"ж.р., только ед.ч.",confidence
B2,уве́ренный,"(-ая, -ое, -ые); уве́ренно; кр.ф. уве́рен, -а, -о, -ы","confident; confidently, sure; with decision; assured"
B2,увлека́тельный,"(-ая, -ое, -ые); увлека́тельно",fascinating; it’s fascinating
B2,увлека́ться,"нсв I — увле́чься (увлеку́сь, увлечёшься) св I","to be carried away, to take interest"
B2,увлече́ние,,"enthusiasm, animation"
B2,уводи́ть,"(увожу́, уво́дишь) нсв II — увести́ (уведу́, уведёшь) св I",to lead away
B2,увози́ть,"(увожу́, уво́зишь) нсв II — увезти́ (прош.вр. увёз, увезла́, увезли́) св I",to take away
B2,увольня́ть,нсв I — уво́лить св II,"to dismiss, to fire"
B2,увольня́ться,нсв I — уво́литься св II,"to resign, to retire"
B2,уга́дывать,нсв I — угада́ть св I,to guess
B2,угова́ривать,нсв I — уговори́ть св II,"to persuade, to talk into"
B2,у́гол,р.п. ед.ч. угла́; мн.ч. углы́,"corner, angle"
B2,у́голь,р.п. ед.ч. у́гля и угля́,coal
B2,угоня́ть,нсв I — угна́ть св II,"to steal, to hijack"
B2,угоща́ть,"нсв I — угости́ть (угощу́, угости́шь) св II","to treat someone, to entertain"
B2,удава́ться,"(1 и 2 л. не употр., удаётся) нсв I — уда́ться св I + инф.","to succeed, to turn out well"
B2,удаля́ть,нсв I — удали́ть св II,to remove
B2,уда́р,,"blow, hit"
B2,ударе́ние,,"accent, stress"
B2,уда́рить,св II,"to strike, to hit"
B2,уда́риться,св II,"to strike against, to hit"
B2,уда́ча,,"good luck, success"
B2,уда́чливый,"(-ая, -ое, -ые)","lucky, successful"
B2,уда́чный,"(-ая, -ое, -ые); уда́чно","successful, good; successfully"
B2,удиви́тельный,"(-ая, -ое, -ые); удиви́тельно",surprising; surprisingly
B2,удивле́ние,только ед.ч.,"surprise, amazement"
B2,удивля́ться,"нсв I — удиви́ться (удивлю́сь, удиви́шься) св II",to wonder
B2,удо́бно,1) Здесь удо́бно сиде́ть. 2) Вам удо́бно встре́титься в 5 часо́в?,"comfortably, it is convenient 1) It is comfortable to sit here. 2) Is it convenient for you to meet at 5 o’clock?"
B2,удо́бный,"(-ая, -ое, -ые); удо́бно 1) удо́бный дива́н 2) удо́бное вре́мя","comfortable, convenient; comfortably 1) comfortable sofa 2) convenient time"
B2,удовлетвори́тельный,"(-ая, -ое, -ые); удовлетвори́тельно",satisfactory; satisfactorily
B2,удово́льствие,— С удово́льствием!,pleasure — With pleasure!
B2,у́дочка,р.п. мн.ч. у́дочек,fishing rod
B2,уезжа́ть,"нсв I — уе́хать (уе́ду, уе́дешь) св I","to leave, to depart"
B2,у́́жас,,"horror, terror"
B2,ужа́сный,"(-ая, -ое, -ые); ужа́сно","terrible, horrible; terribly, horribly"
B2,уже́,,"already, by this time"
B2,у́жин,,supper
B2,у́жинать,нсв I — поу́жинать св I,to have supper
B2,у́зкий,"(-ая, -ое, -ие); у́зко сравн. ст. у́же 1) у́зкая доро́га 2) у́зкие брю́ки","tight, narrow; narrowly; tighter 1) narrow road 2) tight trousers"
B2,узнава́ть,"(узнаю́, узнаёшь) нсв I — узна́ть св I 1) На́до узна́ть о реше́нии комите́та. 2) Он измени́лся, я с трудо́м его́ узна́л.","to find out, to recognize 1) We have to find out the decision of the committee. 2) He has changed, I hardly recognized him."
B2,указа́тель,,"indicator, sign, index"
B2,укла́дывать,нсв I — уложи́ть св II,to lay
B2,уко́л,,prick
B2,украша́ть,"нсв I — укра́сить (укра́шу, укра́сишь) св II",to decorate
B2,украше́ние,,decoration
B2,укрепля́ть,"нсв I — укрепи́ть (укреплю́, укрепи́шь) св II",to strengthen
B2,укрепле́ние,только ед.ч.,strengthening
B2,у́ксус,только ед.ч.,vinegar
B2,укуси́ть,"(укушу́, уку́сишь) св II","to bite, to sting"
B2,улета́ть,"нсв I — улете́ть (улечу́, улети́шь) св II",to fly away
B2,у́лица,,street
B2,улучша́ть,нсв I — улу́чшить св II,"to improve, to make better"
B2,улучша́ться,нсв I — улу́чшиться cв II (1 и 2 л. не употр.),"to ameliorate, to improve"
B2,улучше́ние,,improvement
B2,улыба́ться,гл.; нсв I — улыбну́ться св I,to smile
B2,улы́бка,сущ.; р.п. мн.ч. улы́бок,smile
B2,ум,,"mind, intellect"
B2,уме́ние,,"ability, skill"
B2,уменьша́ться,нсв I — уме́ньшиться св II,to reduce
B2,уме́ть,нсв I — суме́ть св I + инф.,to be able
B2,умира́ть,"нсв I — умере́ть (умру́, умрёшь; прош.вр. у́мер, умерла́, у́мерли) св I",to die
B2,у́мный,"(-ая, -ое, -ые); у́мно",clever; cleverly
B2,умоля́ть,нсв I,"to beg, to entreat"
B2,умыва́ться,"нсв I — умы́ться (умо́юсь, умо́ешься) св I",to wash (oneself)
B2,универма́г,,supermarket
B2,универса́льный,"(-ая, -ое, -ые)","universal, versatile, multi-purpose"
B2,университе́т,сущ.,university
B2,университе́тский,"прил.; (-ая, -ое, -ие)",university
B2,унижа́ть,"нсв I — уни́зить (уни́жу, уни́зишь) св II",to humiliate
B2,униже́ние,,humiliation
B2,уника́льный,"(-ая, -ое, -ые)",unique
B2,уничтожа́ть,нсв I — уничто́жить св II,"to destroy, to annihilate"
B2,уноси́ть,"(уношу́, уно́сишь) нсв II — унести́ (унесу́, унесёшь; прош.вр. унёс, унесла́, унесли́) св I","to take away, to carry away"
B2,упакова́ть,"(упаку́ю, упаку́ешь) св I",to pack
B2,употребля́ть,"нсв I — употреби́ть (употреблю́, употреби́шь) св II","to use, to apply"
B2,употребля́ться,нсв I,to be used
B2,управле́ние,1) только ед.ч. — Управле́ние страно́й — сло́жный проце́сс. 2) Мой оте́ц рабо́тает в строи́тельном управле́нии.,"management, administration, office 1) Management of the country is a complex process. 2) My father works in the building office."
B2,управля́ть,нсв I,to manage
B2,упражне́ние,,exercise
B2,упрека́ть,нсв I — упрекну́ть св I,to reproach
B2,упроща́ть,"нсв I — упрости́ть (упрощу́, упрости́шь) св II",to simplify
B2,упря́мый,"(-ая, -ое, -ые); упря́мо","stubborn, persistent; stubbornly"
B2,урага́н,,hurricane
B2,у́рна,,refuse bin
B2,у́ровень,р.п. у́ровня; мн.ч. у́ровни,"level, standard"
B2,урожа́й,,"harvest, yield"
B2,уро́к,,lesson
B2,уса́дьба,р.п. мн.ч. уса́деб,country estate
B2,уси́ливаться,нсв I — уси́литься св II,"to become stronger, to intensify"
B2,уси́лить,св II,"to strengthen, to intensify"
B2,ускоря́ть,нсв I — уско́рить св II,"to quicken, to speed up, to hasten"
B2,усло́вие,1) усло́вие успе́ха 2) только мн.ч. — усло́вия жи́зни,condition 1) success condition 2) live conditions
B2,усложня́ть,нсв I — усложни́ть св II,to complicate
B2,услу́га,,"service, favour"
B2,успева́ть,нсв I — успе́ть св I + инф.,to have time
B2,успе́х,— Жела́ю успе́ха!,"success, (good) luck — Good luck!"
B2,успе́шный,"(-ая, -ое, -ые); успе́шно","successful; successfully, well"
B2,успока́иваться,нсв I — успоко́иться св II,"to calm, to settle down"
B2,устава́ть,"(устаю́, устаёшь) нсв I — уста́ть (уста́ну, уста́нешь) св I",to get tired
B2,уста́лый,"(-ая, -ое, -ые); уста́ло","tired, weary; wearily"
B2,устана́вливать,"нсв I — установи́ть (установлю́, устано́вишь) св II 1) установи́ть телефо́н 2) устана́вливать отноше́ния, свя́зи 3) установи́ть причи́ны","to set, to hook up, to establish 1) to hook up a telephone 2) to establish relations, communications 3) to establish the reason"
B2,устарева́ть,нсв I — устаре́ть св I,"to become obsolete, out of date"
